0	-79	222
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
-20	-77	222
-21	-77	222
-23	-77	222
-25	-77	222
-27	-77	222
-29	-77	222
-31	-76	222
-33	-76	222
-35	-76	222
-37	-76	222
-39	-76	222
-41	-75	222
-43	-75	222
-46	-75	222
-28	-43	222
-28	-41	222
-28	-39	222
-29	-39	222
-30	-38	222
-32	-38	222
-32	-37	222
-32	-36	222
-34	-36	222
-35	-35	222
-36	-34	222
-37	-34	222
-37	-33	222
-38	-32	222
-40	-32	222
0	0	128
0	0	128
-99	-70	222
-103	-70	222
-108	-69	222
-113	-69	222
-117	-68	222
-124	-68	222
-129	-67	222
-134	-66	222
-142	-66	222
-148	-65	222
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
-147	-28	222
0	0	128
-140	-19	222
-140	-16	222
-139	-13	222
0	0	128
-139	-6	222
-139	-3	222
-138	0	222
-138	2	222
-138	5	222
-138	8	222
-137	12	222
-137	15	222
-136	18	222
-136	21	222
-136	24	222
-135	27	222
-135	30	222
-135	33	222
-134	37	222
-134	40	222
-133	43	222
-134	46	222
-133	50	222
-134	53	222
-133	56	222
-133	60	222
-132	63	222
0	0	128
-131	70	222
-115	65	222
-131	78	222
0	0	128
0	0	128
0	0	128
0	0	128
-130	99	222
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
-84	97	222
-73	88	222
-70	89	222
0	0	128
0	0	128
-114	167	222
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
-38	77	222
0	0	128
-56	128	222
-35	85	222
-62	159	222
-58	159	222
-53	159	222
-49	158	222
-38	132	222
-35	134	222
-32	134	222
-29	136	222
-26	140	222
0	0	128
-16	113	222
0	0	128
-10	108	222
0	0	128
0	0	128
-2	101	222
0	0	128
0	0	128
0	0	128
6	105	222
8	99	222
10	98	222
13	98	222
0	0	128
0	0	128
0	0	128
25	112	222
28	116	222
40	148	222
44	149	222
47	148	222
51	148	222
54	147	222
58	147	222
62	147	222
66	146	222
70	146	222
74	146	222
78	146	222
82	145	222
86	144	222
90	143	222
80	121	222
85	122	222
89	122	222
93	121	222
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
4	1	222
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
4	-3	222
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
9	-80	222
7	-80	222
5	-80	222
3	-80	222
1	-79	222
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
-57	-87	222
-63	-91	222
0	0	128
0	0	128
-71	-89	222
0	0	128
-81	-93	222
-84	-92	222
-86	-90	222
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
