0	-26	222
0	-26	222
-2	-19	222
-2	-16	222
-2	-15	222
-3	-14	222
-3	-13	222
-3	-12	222
-3	-11	222
-3	-10	222
-3	-10	222
-3	-9	222
-3	-9	222
-3	-8	222
-4	-8	222
-4	-7	222
-4	-7	222
-4	-7	222
-4	-6	222
-4	-6	222
-4	-6	222
-4	-5	222
-4	-5	222
-4	-5	222
-4	-5	222
-4	-5	222
-4	-4	222
-4	-4	222
-4	-4	222
-4	-4	222
-4	-4	222
-4	-3	222
-4	-3	222
-4	-3	222
-4	-3	222
-4	-3	222
-4	-3	222
-4	-3	222
-4	-2	222
-4	-2	222
-4	-2	222
-4	-2	222
-4	-2	222
-4	-2	222
-4	-2	222
-4	-2	222
-4	-1	222
-4	-1	222
-5	-1	222
-5	-1	222
-5	-1	222
-5	-1	222
-5	-1	222
-5	-1	222
-5	-1	222
-5	0	222
-5	0	222
-5	0	222
-5	0	222
-5	0	222
-5	0	222
-5	0	222
-5	0	222
-5	0	222
-5	0	222
-5	0	222
-5	0	222
-5	0	222
-5	0	222
-5	0	222
-5	0	222
-5	0	222
-5	1	222
-5	1	222
-5	1	222
-5	1	222
-5	1	222
-5	1	222
-5	1	222
-5	2	222
-5	2	222
-5	2	222
-5	2	222
-5	2	222
-5	2	222
-5	3	222
-5	3	222
-5	3	222
-5	3	222
-6	3	222
-6	4	222
-6	4	222
-6	4	222
-6	4	222
-6	4	222
-6	5	222
-6	5	222
-6	5	222
-6	6	222
-6	6	222
-6	6	222
-6	6	222
-6	7	222
-6	7	222
-6	7	222
-6	8	222
-6	8	222
-7	9	222
-7	9	222
-7	10	222
-7	10	222
-7	11	222
-7	12	222
-8	13	222
-8	14	222
-8	15	222
-8	15	222
-8	17	222
-16	63	222
-7	41	222
-7	42	222
-5	42	222
-4	41	222
-5	66	222
-3	65	222
-2	65	222
0	66	222
0	66	222
1	65	222
3	59	222
5	49	222
5	45	222
6	42	222
6	40	222
7	37	222
7	35	222
18	70	222
13	42	222
14	43	222
14	40	222
15	39	222
15	37	222
16	37	222
30	59	222
30	56	222
31	54	222
31	52	222
32	50	222
32	48	222
32	46	222
32	44	222
33	43	222
33	41	222
33	39	222
33	38	222
34	37	222
34	35	222
34	34	222
12	10	222
12	10	222
12	9	222
12	9	222
12	9	222
12	8	222
12	8	222
12	7	222
12	7	222
12	7	222
12	6	222
12	6	222
12	6	222
13	5	222
13	5	222
13	5	222
13	4	222
13	4	222
13	4	222
13	3	222
13	3	222
13	3	222
13	2	222
13	2	222
13	2	222
13	2	222
13	1	222
13	1	222
13	1	222
13	0	222
13	0	222
13	0	222
13	0	222
13	0	222
14	0	222
14	0	222
14	-1	222
14	-1	222
14	-1	222
14	-2	222
14	-2	222
14	-2	222
14	-3	222
14	-3	222
14	-3	222
14	-4	222
14	-4	222
14	-5	222
14	-5	222
14	-5	222
6	-3	222
6	-3	222
6	-4	222
6	-4	222
6	-4	222
6	-4	222
16	-14	222
16	-15	222
16	-16	222
16	-17	222
17	-18	222
17	-19	222
17	-20	222
17	-21	222
17	-22	222
17	-23	222
16	-23	222
16	-23	222
15	-23	222
14	-23	222
14	-23	222
13	-23	222
12	-24	222
12	-24	222
11	-24	222
10	-24	222
10	-24	222
9	-24	222
9	-24	222
8	-24	222
7	-25	222
7	-25	222
6	-25	222
6	-25	222
5	-25	222
5	-25	222
4	-25	222
3	-25	222
3	-25	222
2	-25	222
2	-26	222
1	-26	222
1	-26	222
0	-26	222
