0	-9	222
0	-10	222
0	-10	222
0	-10	222
0	-10	222
-1	-9	222
-1	-9	222
-1	-9	222
-1	-9	222
-1	-9	222
-2	-9	222
-2	-9	222
-2	-10	222
-2	-10	222
-3	-10	222
-3	-10	222
-3	-10	222
-3	-10	222
-4	-10	222
-5	-12	222
0	0	128
-5	-12	222
-6	-12	222
-6	-12	222
-6	-13	222
0	0	128
0	0	128
0	0	128
-60	-91	222
0	0	128
0	0	128
0	0	128
-72	-91	222
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
-6	-5	222
-6	-4	222
-6	-4	222
-5	-4	222
-5	-3	222
-5	-3	222
-5	-3	222
-5	-3	222
-5	-2	222
-5	-2	222
-5	-2	222
-5	-2	222
-5	-2	222
-5	-2	222
-5	-2	222
-5	-1	222
-5	-1	222
-5	-1	222
-5	-1	222
-5	-1	222
0	0	128
-5	-1	222
0	0	128
-5	-1	222
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
-132	-4	222
0	0	128
-132	-1	222
0	0	128
-133	1	222
0	0	128
-133	4	222
-132	6	222
-133	9	222
-178	16	222
-178	20	222
-178	24	222
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
-147	65	222
0	0	128
-183	86	222
0	0	128
-139	69	222
0	0	128
0	0	128
-180	99	222
-33	20	222
-32	20	222
0	0	128
-32	21	222
-31	25	222
0	0	128
-29	25	222
0	0	128
-28	25	222
0	0	128
-27	25	222
-26	25	222
-26	26	222
-25	26	222
-25	27	222
-24	28	222
-24	28	222
-23	29	222
-22	30	222
-21	29	222
-20	29	222
-20	31	222
-44	75	222
-42	75	222
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
-8	32	222
0	0	128
0	0	128
-7	32	222
0	0	128
0	0	128
-5	33	222
-4	33	222
0	0	128
-3	34	222
0	0	128
-2	33	222
-2	33	222
-1	34	222
0	34	222
0	33	222
0	33	222
1	33	222
2	33	222
3	33	222
3	34	222
4	34	222
5	34	222
6	34	222
7	34	222
8	35	222
8	35	222
9	35	222
10	36	222
11	37	222
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
99	153	222
0	0	128
98	145	222
0	0	128
98	139	222
0	0	128
99	133	222
0	0	128
99	128	222
77	80	222
0	0	128
78	76	222
0	0	128
0	0	128
78	73	222
0	0	128
0	0	128
0	0	128
102	70	222
0	0	128
100	66	222
0	0	128
0	0	128
0	0	128
49	27	222
0	0	128
0	0	128
52	23	222
0	0	128
0	0	128
0	0	128
79	27	222
0	0	128
79	26	222
0	0	128
78	23	222
0	0	128
78	21	222
78	20	222
78	18	222
78	16	222
86	14	222
90	13	222
0	0	128
104	10	222
0	0	128
88	3	222
103	1	222
0	0	128
103	0	222
0	0	128
42	-3	222
39	-4	222
0	0	128
38	-5	222
0	0	128
37	-5	222
37	-6	222
36	-7	222
36	-8	222
37	-9	222
38	-10	222
39	-11	222
0	0	128
290	-121	222
0	0	128
294	-130	222
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
3	-3	222
3	-3	222
0	0	128
3	-4	222
0	0	128
3	-4	222
3	-4	222
3	-4	222
3	-4	222
3	-5	222
3	-5	222
2	-5	222
2	-5	222
0	0	128
2	-6	222
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
0	0	128
3	-13	222
0	0	128
2	-11	222
2	-11	222
1	-11	222
1	-10	222
1	-10	222
0	-10	222
0	-10	222
0	-10	222
0	-9	222
